title,species,habitat,taxa_group
566 4,Broad-leaved_Dock,Grassland,plant
566 4,Broad-leaved_Dock,Built-Up,plant
566 6,Robin,Woodland,bird
566 6,Robin,Built-Up,bird
566 6,Robin,Arable,bird
566 6,Robin,Grassland,bird
566 6,Robin,Shrub,bird
566 6,Blue_tit,Woodland,bird
566 6,Blue_tit,Arable,bird
566 6,Blue_tit,Built-Up,bird
566 6,Blue_tit,Shrub,bird
566 6,Magpie,Built-Up,bird
566 6,Magpie,Arable,bird
566 6,Magpie,Woodland,bird
566 6,Magpie,Grassland,bird
566 6,Magpie,Rock,bird
566 6,Magpie,Shrub,bird
566 6,Parakeet,Woodland,bird
566 6,Parakeet,Arable,bird
566 6,Parakeet,Grassland,bird
566 6,Parakeet,Shrub,bird
566 6,Parakeet,Wetlands,bird
566 6,Ash,Woodland,plant
566 6,Ivy,Woodland,plant
566 6,Dandelion,Grassland,plant
566 6,Dandelion,Built-Up,plant
566 5,Robin,Woodland,bird
566 5,Robin,Built-Up,bird
566 5,Robin,Arable,bird
566 5,Robin,Grassland,bird
566 5,Robin,Shrub,bird
566 5,Blue_tit,Woodland,bird
566 5,Blue_tit,Arable,bird
566 5,Blue_tit,Built-Up,bird
566 5,Blue_tit,Shrub,bird
566 5,Crow,Built-Up,bird
566 5,Crow,Arable,bird
566 5,Crow,Woodland,bird
566 5,Crow,Grassland,bird
566 5,Crow,Rock,bird
566 5,Crow,Shrub,bird
566 5,Crow,Wetlands,bird
566 5,Woodpigeon,Woodland,bird
566 5,Woodpigeon,Arable,bird
566 5,Woodpigeon,Shrub,bird
566 5,Ash,Woodland,plant
566 5,Brambles,Woodland,plant
566 5,Dandelion,Grassland,plant
566 5,Dandelion,Built-Up,plant
566 3,Robin,Woodland,bird
566 3,Robin,Built-Up,bird
566 3,Robin,Arable,bird
566 3,Robin,Grassland,bird
566 3,Robin,Shrub,bird
566 3,Crow,Built-Up,bird
566 3,Crow,Arable,bird
566 3,Crow,Woodland,bird
566 3,Crow,Grassland,bird
566 3,Crow,Rock,bird
566 3,Crow,Shrub,bird
566 3,Crow,Wetlands,bird
566 3,Woodpigeon,Woodland,bird
566 3,Woodpigeon,Arable,bird
566 3,Woodpigeon,Shrub,bird
566 3,Parakeet,Woodland,bird
566 3,Parakeet,Arable,bird
566 3,Parakeet,Grassland,bird
566 3,Parakeet,Shrub,bird
566 3,Parakeet,Wetlands,bird
566 3,Ash,Woodland,plant
566 3,Ivy,Woodland,plant
566 3,Broad-leaved_Dock,Grassland,plant
566 3,Broad-leaved_Dock,Built-Up,plant
547 11,Robin,Woodland,bird
547 11,Robin,Built-Up,bird
547 11,Robin,Arable,bird
547 11,Robin,Grassland,bird
547 11,Robin,Shrub,bird
547 11,Blue_tit,Woodland,bird
547 11,Blue_tit,Arable,bird
547 11,Blue_tit,Built-Up,bird
547 11,Blue_tit,Shrub,bird
547 11,Crow,Built-Up,bird
547 11,Crow,Arable,bird
547 11,Crow,Woodland,bird
547 11,Crow,Grassland,bird
547 11,Crow,Rock,bird
547 11,Crow,Shrub,bird
547 11,Crow,Wetlands,bird
547 11,Woodpigeon,Woodland,bird
547 11,Woodpigeon,Arable,bird
547 11,Woodpigeon,Shrub,bird
547 11,Marmalade,Grassland,insect
547 11,Marmalade,Wetlands,insect
547 11,Marmalade,Arable,insect
547 11,Marmalade,Woodland,insect
547 11,Marmalade,Built-Up,insect
547 11,Western_honeybee,Grassland,insect
547 11,Western_honeybee,Wetlands,insect
547 11,Western_honeybee,Arable,insect
547 11,Western_honeybee,Woodland,insect
547 11,Western_honeybee,Built-Up,insect
547 11,Beech,Woodland,plant
547 11,Brambles,Woodland,plant
547 11,Balsam,Wetlands,plant
547 5,Crow,Built-Up,bird
547 5,Crow,Arable,bird
547 5,Crow,Woodland,bird
547 5,Crow,Grassland,bird
547 5,Crow,Rock,bird
547 5,Crow,Shrub,bird
547 5,Crow,Wetlands,bird
547 5,Woodpigeon,Woodland,bird
547 5,Woodpigeon,Arable,bird
547 5,Woodpigeon,Shrub,bird
547 5,Ash,Woodland,plant
547 5,Brambles,Woodland,plant
547 5,Balsam,Wetlands,plant
547 7,Blue_tit,Woodland,bird
547 7,Blue_tit,Arable,bird
547 7,Blue_tit,Built-Up,bird
547 7,Blue_tit,Shrub,bird
547 7,Woodpigeon,Woodland,bird
547 7,Woodpigeon,Arable,bird
547 7,Woodpigeon,Shrub,bird
547 7,Meadow_brown,Grassland,insect
547 7,Meadow_brown,Arable,insect
547 7,Meadow_brown,Woodland,insect
547 7,Meadow_brown,Wetlands,insect
547 7,Meadow_brown,Built-Up,insect
547 7,Elder,Built-Up,plant
547 7,Yorkshire_fog,Grassland,plant
547 7,Yorkshire_fog,Grassland,plant
547 7,Broad-leaved_Dock,Grassland,plant
547 7,Broad-leaved_Dock,Built-Up,plant
547 1,Wren,Woodland,bird
547 1,Wren,Built-Up,bird
547 1,Wren,Shrub,bird
547 1,Crow,Built-Up,bird
547 1,Crow,Arable,bird
547 1,Crow,Woodland,bird
547 1,Crow,Grassland,bird
547 1,Crow,Rock,bird
547 1,Crow,Shrub,bird
547 1,Crow,Wetlands,bird
547 1,Woodpigeon,Woodland,bird
547 1,Woodpigeon,Arable,bird
547 1,Woodpigeon,Shrub,bird
547 1,Elder,Built-Up,plant
547 1,Rhododendron_ponticum,Woodland,plant
547 1,Rhododendron_ponticum,Shrub,plant
547 1,Rhododendron_ponticum,Rock,plant
547 1,Bracken,Woodland,plant
547 1,Nettles,Grassland,plant
547 1,Nettles,Wetlands,plant
547 1,Nettles,Built-Up,plant
547 10,Blue_tit,Woodland,bird
547 10,Blue_tit,Arable,bird
547 10,Blue_tit,Built-Up,bird
547 10,Blue_tit,Shrub,bird
547 10,Oak,Woodland,plant
547 10,Rhododendron_ponticum,Woodland,plant
547 10,Rhododendron_ponticum,Shrub,plant
547 10,Rhododendron_ponticum,Rock,plant
547 10,Bracken,Woodland,plant
547 10,Nettles,Grassland,plant
547 10,Nettles,Wetlands,plant
547 10,Nettles,Built-Up,plant
547 8,Wren,Woodland,bird
547 8,Wren,Built-Up,bird
547 8,Wren,Shrub,bird
547 8,Chiffchaff,Woodland,bird
547 8,Chiffchaff,Shrub,bird
547 8,Chiffchaff,Wetlands,bird
547 8,Goldfinch,Woodland,bird
547 8,Goldfinch,Built-Up,bird
547 8,Goldfinch,Arable,bird
547 8,Goldfinch,Grassland,bird
547 8,Goldfinch,Shrub,bird
547 8,Goldfinch,Wetlands,bird
547 8,Blue_tit,Woodland,bird
547 8,Blue_tit,Arable,bird
547 8,Blue_tit,Built-Up,bird
547 8,Blue_tit,Shrub,bird
547 8,Crow,Built-Up,bird
547 8,Crow,Arable,bird
547 8,Crow,Woodland,bird
547 8,Crow,Grassland,bird
547 8,Crow,Rock,bird
547 8,Crow,Shrub,bird
547 8,Crow,Wetlands,bird
547 8,White_tailed,Grassland,insect
547 8,White_tailed,Wetlands,insect
547 8,White_tailed,Arable,insect
547 8,White_tailed,Woodland,insect
547 8,White_tailed,Built-Up,insect
547 8,Marmalade,Grassland,insect
547 8,Marmalade,Wetlands,insect
547 8,Marmalade,Arable,insect
547 8,Marmalade,Woodland,insect
547 8,Marmalade,Built-Up,insect
547 8,Western_honeybee,Grassland,insect
547 8,Western_honeybee,Wetlands,insect
547 8,Western_honeybee,Arable,insect
547 8,Western_honeybee,Woodland,insect
547 8,Western_honeybee,Built-Up,insect
547 8,Birch,Woodland,plant
547 8,Brambles,Woodland,plant
547 8,Yorkshire_fog,Grassland,plant
547 8,Yorkshire_fog,Grassland,plant
547 8,Balsam,Wetlands,plant
547 2,Blackbird,Woodland,bird
547 2,Blackbird,Built-Up,bird
547 2,Blackbird,Arable,bird
547 2,Blackbird,Grassland,bird
547 2,Blackbird,Shrub,bird
547 2,Blue_tit,Woodland,bird
547 2,Blue_tit,Arable,bird
547 2,Blue_tit,Built-Up,bird
547 2,Blue_tit,Shrub,bird
547 2,Woodpigeon,Woodland,bird
547 2,Woodpigeon,Arable,bird
547 2,Woodpigeon,Shrub,bird
547 2,Western_honeybee,Grassland,insect
547 2,Western_honeybee,Wetlands,insect
547 2,Western_honeybee,Arable,insect
547 2,Western_honeybee,Woodland,insect
547 2,Western_honeybee,Built-Up,insect
547 2,Beech,Woodland,plant
547 2,Knotweed,Wetlands,plant
547 2,Knotweed,Built-Up,plant
547 2,Harts_tongue,Woodland,plant
547 2,Harts_tongue,Rock,plant
547 2,Yorkshire_fog,Grassland,plant
547 2,Yorkshire_fog,Grassland,plant
547 2,Balsam,Wetlands,plant
580 6,Blackbird,Woodland,bird
580 6,Blackbird,Built-Up,bird
580 6,Blackbird,Arable,bird
580 6,Blackbird,Grassland,bird
580 6,Blackbird,Shrub,bird
580 6,Blue_tit,Woodland,bird
580 6,Blue_tit,Arable,bird
580 6,Blue_tit,Built-Up,bird
580 6,Blue_tit,Shrub,bird
580 6,Magpie,Built-Up,bird
580 6,Magpie,Arable,bird
580 6,Magpie,Woodland,bird
580 6,Magpie,Grassland,bird
580 6,Magpie,Rock,bird
580 6,Magpie,Shrub,bird
580 6,Birch,Woodland,plant
580 6,Brambles,Woodland,plant
580 6,Balsam,Wetlands,plant
580 5,Goldfinch,Woodland,bird
580 5,Goldfinch,Built-Up,bird
580 5,Goldfinch,Arable,bird
580 5,Goldfinch,Grassland,bird
580 5,Goldfinch,Shrub,bird
580 5,Goldfinch,Wetlands,bird
580 5,Magpie,Built-Up,bird
580 5,Magpie,Arable,bird
580 5,Magpie,Woodland,bird
580 5,Magpie,Grassland,bird
580 5,Magpie,Rock,bird
580 5,Magpie,Shrub,bird
580 5,Woodpigeon,Woodland,bird
580 5,Woodpigeon,Arable,bird
580 5,Woodpigeon,Shrub,bird
580 5,Rowan,Woodland,plant
580 5,Rowan,Woodland,plant
580 5,Rowan,Rock,plant
580 5,Brambles,Woodland,plant
580 2,Woodpigeon,Woodland,bird
580 2,Woodpigeon,Arable,bird
580 2,Woodpigeon,Shrub,bird
580 2,Uknown_Small_white_butterfly,Grassland,insect
580 2,Uknown_Small_white_butterfly,Built-Up,insect
580 2,Uknown_Small_white_butterfly,Shrub,insect
580 2,Uknown_Small_white_butterfly,Grassland,insect
580 2,Uknown_Small_white_butterfly,Wetlands,insect
580 2,Oak,Woodland,plant
580 1,Goldfinch,Woodland,bird
580 1,Goldfinch,Built-Up,bird
580 1,Goldfinch,Arable,bird
580 1,Goldfinch,Grassland,bird
580 1,Goldfinch,Shrub,bird
580 1,Goldfinch,Wetlands,bird
580 1,Alder,Woodland,plant
580 1,Alder,Wetlands,plant
580 1,Rhododendron_ponticum,Woodland,plant
580 1,Rhododendron_ponticum,Shrub,plant
580 1,Rhododendron_ponticum,Rock,plant
580 1,Yorkshire_fog,Grassland,plant
580 1,Yorkshire_fog,Grassland,plant
580 3,Crow,Built-Up,bird
580 3,Crow,Arable,bird
580 3,Crow,Woodland,bird
580 3,Crow,Grassland,bird
580 3,Crow,Rock,bird
580 3,Crow,Shrub,bird
580 3,Crow,Wetlands,bird
580 3,Woodpigeon,Woodland,bird
580 3,Woodpigeon,Arable,bird
580 3,Woodpigeon,Shrub,bird
580 3,Meadow_brown,Grassland,insect
580 3,Meadow_brown,Arable,insect
580 3,Meadow_brown,Woodland,insect
580 3,Meadow_brown,Wetlands,insect
580 3,Meadow_brown,Built-Up,insect
580 3,Red-tailed_bumblebee,Grassland,insect
580 3,Red-tailed_bumblebee,Wetlands,insect
580 3,Red-tailed_bumblebee,Arable,insect
580 3,Red-tailed_bumblebee,Woodland,insect
580 3,Red-tailed_bumblebee,Built-Up,insect
580 3,Cocks_foot,Grassland,plant
580 3,Cocks_foot,Grassland,plant
580 3,Buttercup_creeping,Grassland,plant
580 3,Buttercup_creeping,Grassland,plant
580 7,Crow,Built-Up,bird
580 7,Crow,Arable,bird
580 7,Crow,Woodland,bird
580 7,Crow,Grassland,bird
580 7,Crow,Rock,bird
580 7,Crow,Shrub,bird
580 7,Crow,Wetlands,bird
580 7,Oak,Woodland,plant
580 7,Nettles,Grassland,plant
580 7,Nettles,Wetlands,plant
580 7,Nettles,Built-Up,plant
580 4,Long-tailed_tit,Woodland,bird
580 4,Long-tailed_tit,Built-Up,bird
580 4,Long-tailed_tit,Arable,bird
580 4,Long-tailed_tit,Shrub,bird
580 4,Long-tailed_tit,Wetlands,bird
580 4,Magpie,Built-Up,bird
580 4,Magpie,Arable,bird
580 4,Magpie,Woodland,bird
580 4,Magpie,Grassland,bird
580 4,Magpie,Rock,bird
580 4,Magpie,Shrub,bird
580 4,Oak,Woodland,plant
580 4,Buttercup_meadow,Grassland,plant
580 4,Buttercup_meadow,Grassland,plant
369 1,Goldfinch,Woodland,bird
369 1,Goldfinch,Built-Up,bird
369 1,Goldfinch,Arable,bird
369 1,Goldfinch,Grassland,bird
369 1,Goldfinch,Shrub,bird
369 1,Goldfinch,Wetlands,bird
369 1,Crow,Built-Up,bird
369 1,Crow,Arable,bird
369 1,Crow,Woodland,bird
369 1,Crow,Grassland,bird
369 1,Crow,Rock,bird
369 1,Crow,Shrub,bird
369 1,Crow,Wetlands,bird
369 1,Woodpigeon,Woodland,bird
369 1,Woodpigeon,Arable,bird
369 1,Woodpigeon,Shrub,bird
369 1,Lime,Woodland,plant
369 1,Buttercup_meadow,Grassland,plant
369 1,Buttercup_meadow,Grassland,plant
369 10,Goldfinch,Woodland,bird
369 10,Goldfinch,Built-Up,bird
369 10,Goldfinch,Arable,bird
369 10,Goldfinch,Grassland,bird
369 10,Goldfinch,Shrub,bird
369 10,Goldfinch,Wetlands,bird
369 10,Blue_tit,Woodland,bird
369 10,Blue_tit,Arable,bird
369 10,Blue_tit,Built-Up,bird
369 10,Blue_tit,Shrub,bird
369 10,Magpie,Built-Up,bird
369 10,Magpie,Arable,bird
369 10,Magpie,Woodland,bird
369 10,Magpie,Grassland,bird
369 10,Magpie,Rock,bird
369 10,Magpie,Shrub,bird
369 10,Hawthorn,Woodland,plant
369 10,Yorkshire_fog,Grassland,plant
369 10,Yorkshire_fog,Grassland,plant
369 7,Goldfinch,Woodland,bird
369 7,Goldfinch,Built-Up,bird
369 7,Goldfinch,Arable,bird
369 7,Goldfinch,Grassland,bird
369 7,Goldfinch,Shrub,bird
369 7,Goldfinch,Wetlands,bird
369 7,Magpie,Built-Up,bird
369 7,Magpie,Arable,bird
369 7,Magpie,Woodland,bird
369 7,Magpie,Grassland,bird
369 7,Magpie,Rock,bird
369 7,Magpie,Shrub,bird
369 7,Ash,Woodland,plant
369 7,Brambles,Woodland,plant
369 7,Yorkshire_fog,Grassland,plant
369 7,Yorkshire_fog,Grassland,plant
369 7,Daisy,Grassland,plant
369 7,Daisy,Grassland,plant
369 3,Goldfinch,Woodland,bird
369 3,Goldfinch,Built-Up,bird
369 3,Goldfinch,Arable,bird
369 3,Goldfinch,Grassland,bird
369 3,Goldfinch,Shrub,bird
369 3,Goldfinch,Wetlands,bird
369 3,Woodpigeon,Woodland,bird
369 3,Woodpigeon,Arable,bird
369 3,Woodpigeon,Shrub,bird
369 3,Tree_bumblebee,Woodland,insect
369 3,Tree_bumblebee,Built-Up,insect
369 3,Common_wasp,Grassland,insect
369 3,Common_wasp,Wetlands,insect
369 3,Common_wasp,Arable,insect
369 3,Common_wasp,Woodland,insect
369 3,Common_wasp,Built-Up,insect
369 3,Brambles,Woodland,plant
369 12,Balsam,Wetlands,plant
369 8,Goldfinch,Woodland,bird
369 8,Goldfinch,Built-Up,bird
369 8,Goldfinch,Arable,bird
369 8,Goldfinch,Grassland,bird
369 8,Goldfinch,Shrub,bird
369 8,Goldfinch,Wetlands,bird
369 8,Crow,Built-Up,bird
369 8,Crow,Arable,bird
369 8,Crow,Woodland,bird
369 8,Crow,Grassland,bird
369 8,Crow,Rock,bird
369 8,Crow,Shrub,bird
369 8,Crow,Wetlands,bird
369 8,Woodpigeon,Woodland,bird
369 8,Woodpigeon,Arable,bird
369 8,Woodpigeon,Shrub,bird
369 8,Lime,Woodland,plant
369 8,Clover_white,Grassland,plant
369 8,Clover_white,Grassland,plant
403 6,Blackbird,Woodland,bird
403 6,Blackbird,Built-Up,bird
403 6,Blackbird,Arable,bird
403 6,Blackbird,Grassland,bird
403 6,Blackbird,Shrub,bird
403 6,Goldfinch,Woodland,bird
403 6,Goldfinch,Built-Up,bird
403 6,Goldfinch,Arable,bird
403 6,Goldfinch,Grassland,bird
403 6,Goldfinch,Shrub,bird
403 6,Goldfinch,Wetlands,bird
403 6,Woodpigeon,Woodland,bird
403 6,Woodpigeon,Arable,bird
403 6,Woodpigeon,Shrub,bird
403 6,Uknown_White_tailed,Grassland,insect
403 6,Uknown_White_tailed,Wetlands,insect
403 6,Uknown_White_tailed,Arable,insect
403 6,Uknown_White_tailed,Woodland,insect
403 6,Uknown_White_tailed,Built-Up,insect
403 6,Whitebeam,Woodland,plant
403 6,Buddleja,Built-Up,plant
403 6,Cocks_foot,Grassland,plant
403 6,Cocks_foot,Grassland,plant
403 6,Ragwort_Oxford,Built-Up,plant
403 12,Magpie,Built-Up,bird
403 12,Magpie,Arable,bird
403 12,Magpie,Woodland,bird
403 12,Magpie,Grassland,bird
403 12,Magpie,Rock,bird
403 12,Magpie,Shrub,bird
403 12,Woodpigeon,Woodland,bird
403 12,Woodpigeon,Arable,bird
403 12,Woodpigeon,Shrub,bird
403 12,Lime,Woodland,plant
403 12,Brambles,Woodland,plant
403 12,Clover_red,Grassland,plant
403 12,Clover_red,Grassland,plant
403 4,Cherry,Woodland,plant
403 4,Wood_avens,Woodland,plant
403 7,Goldfinch,Woodland,bird
403 7,Goldfinch,Built-Up,bird
403 7,Goldfinch,Arable,bird
403 7,Goldfinch,Grassland,bird
403 7,Goldfinch,Shrub,bird
403 7,Goldfinch,Wetlands,bird
403 7,Blue_tit,Woodland,bird
403 7,Blue_tit,Arable,bird
403 7,Blue_tit,Built-Up,bird
403 7,Blue_tit,Shrub,bird
403 7,Woodpigeon,Woodland,bird
403 7,Woodpigeon,Arable,bird
403 7,Woodpigeon,Shrub,bird
403 7,Sycamore,Woodland,plant
403 7,Sycamore,Built-Up,plant
403 7,Dandelion,Grassland,plant
403 7,Dandelion,Built-Up,plant
403 3,Robin,Woodland,bird
403 3,Robin,Built-Up,bird
403 3,Robin,Arable,bird
403 3,Robin,Grassland,bird
403 3,Robin,Shrub,bird
403 3,Goldfinch,Woodland,bird
403 3,Goldfinch,Built-Up,bird
403 3,Goldfinch,Arable,bird
403 3,Goldfinch,Grassland,bird
403 3,Goldfinch,Shrub,bird
403 3,Goldfinch,Wetlands,bird
403 3,Blue_tit,Woodland,bird
403 3,Blue_tit,Arable,bird
403 3,Blue_tit,Built-Up,bird
403 3,Blue_tit,Shrub,bird
403 3,Woodpigeon,Woodland,bird
403 3,Woodpigeon,Arable,bird
403 3,Woodpigeon,Shrub,bird
403 3,Ash,Woodland,plant
403 3,Ivy,Woodland,plant
403 3,Nettles,Grassland,plant
403 3,Nettles,Wetlands,plant
403 3,Nettles,Built-Up,plant
420 8,Jackdaw,Built-Up,bird
420 8,Jackdaw,Arable,bird
420 8,Jackdaw,Woodland,bird
420 8,Jackdaw,Grassland,bird
420 8,Jackdaw,Rock,bird
420 8,Feral_pigeon,Built-Up,bird
420 8,Feral_pigeon,Rock,bird
420 8,Feral_pigeon,Arable,bird
420 8,Common_wasp,Grassland,insect
420 8,Common_wasp,Wetlands,insect
420 8,Common_wasp,Arable,insect
420 8,Common_wasp,Woodland,insect
420 8,Common_wasp,Built-Up,insect
420 8,Rowan,Woodland,plant
420 8,Rowan,Woodland,plant
420 8,Rowan,Rock,plant
420 8,Dandelion,Grassland,plant
420 8,Dandelion,Built-Up,plant
420 9,Magpie,Built-Up,bird
420 9,Magpie,Arable,bird
420 9,Magpie,Woodland,bird
420 9,Magpie,Grassland,bird
420 9,Magpie,Rock,bird
420 9,Magpie,Shrub,bird
420 9,Woodpigeon,Woodland,bird
420 9,Woodpigeon,Arable,bird
420 9,Woodpigeon,Shrub,bird
420 9,Lime,Woodland,plant
420 10,Blackbird,Woodland,bird
420 10,Blackbird,Built-Up,bird
420 10,Blackbird,Arable,bird
420 10,Blackbird,Grassland,bird
420 10,Blackbird,Shrub,bird
420 10,Magpie,Built-Up,bird
420 10,Magpie,Arable,bird
420 10,Magpie,Woodland,bird
420 10,Magpie,Grassland,bird
420 10,Magpie,Rock,bird
420 10,Magpie,Shrub,bird
420 10,Feral_pigeon,Built-Up,bird
420 10,Feral_pigeon,Rock,bird
420 10,Feral_pigeon,Arable,bird
420 10,House_martin,Built-Up,bird
420 10,House_martin,Arable,bird
420 10,House_martin,Woodland,bird
420 10,House_martin,Grassland,bird
420 10,House_martin,Rock,bird
420 10,Buff-tailed,Grassland,insect
420 10,Buff-tailed,Built-Up,insect
420 10,Marmalade,Grassland,insect
420 10,Marmalade,Wetlands,insect
420 10,Marmalade,Arable,insect
420 10,Marmalade,Woodland,insect
420 10,Marmalade,Built-Up,insect
420 10,Western_honeybee,Grassland,insect
420 10,Western_honeybee,Wetlands,insect
420 10,Western_honeybee,Arable,insect
420 10,Western_honeybee,Woodland,insect
420 10,Western_honeybee,Built-Up,insect
420 10,Rowan,Woodland,plant
420 10,Rowan,Woodland,plant
420 10,Rowan,Rock,plant
420 10,Buddleja,Built-Up,plant
420 10,Horsetail,Arable,plant
420 1,Blackbird,Woodland,bird
420 1,Blackbird,Built-Up,bird
420 1,Blackbird,Arable,bird
420 1,Blackbird,Grassland,bird
420 1,Blackbird,Shrub,bird
420 1,Goldfinch,Woodland,bird
420 1,Goldfinch,Built-Up,bird
420 1,Goldfinch,Arable,bird
420 1,Goldfinch,Grassland,bird
420 1,Goldfinch,Shrub,bird
420 1,Goldfinch,Wetlands,bird
420 1,Feral_pigeon,Built-Up,bird
420 1,Feral_pigeon,Rock,bird
420 1,Feral_pigeon,Arable,bird
420 1,Red-tailed_bumblebee,Grassland,insect
420 1,Red-tailed_bumblebee,Wetlands,insect
420 1,Red-tailed_bumblebee,Arable,insect
420 1,Red-tailed_bumblebee,Woodland,insect
420 1,Red-tailed_bumblebee,Built-Up,insect
420 1,Western_honeybee,Grassland,insect
420 1,Western_honeybee,Wetlands,insect
420 1,Western_honeybee,Arable,insect
420 1,Western_honeybee,Woodland,insect
420 1,Western_honeybee,Built-Up,insect
420 1,Ash,Woodland,plant
420 1,Brambles,Woodland,plant
420 1,Ragwort,Grassland,plant
420 1,Ragwort,Grassland,plant
420 1,Ragwort,Grassland,plant
420 11,Goldfinch,Woodland,bird
420 11,Goldfinch,Built-Up,bird
420 11,Goldfinch,Arable,bird
420 11,Goldfinch,Grassland,bird
420 11,Goldfinch,Shrub,bird
420 11,Goldfinch,Wetlands,bird
420 11,Woodpigeon,Woodland,bird
420 11,Woodpigeon,Arable,bird
420 11,Woodpigeon,Shrub,bird
420 11,Swift,Built-Up,bird
420 11,Swift,Arable,bird
420 11,Swift,Grassland,bird
420 11,Swift,Rock,bird
420 11,Swift,Shrub,bird
420 11,Swift,Wetlands,bird
420 11,Swift,Woodland,bird
420 11,Marmalade,Grassland,insect
420 11,Marmalade,Wetlands,insect
420 11,Marmalade,Arable,insect
420 11,Marmalade,Woodland,insect
420 11,Marmalade,Built-Up,insect
420 11,Sycamore,Woodland,plant
420 11,Sycamore,Built-Up,plant
420 11,Bindweed,Built-Up,plant
420 2,Blackbird,Woodland,bird
420 2,Blackbird,Built-Up,bird
420 2,Blackbird,Arable,bird
420 2,Blackbird,Grassland,bird
420 2,Blackbird,Shrub,bird
420 2,Chiffchaff,Woodland,bird
420 2,Chiffchaff,Shrub,bird
420 2,Chiffchaff,Wetlands,bird
420 2,Magpie,Built-Up,bird
420 2,Magpie,Arable,bird
420 2,Magpie,Woodland,bird
420 2,Magpie,Grassland,bird
420 2,Magpie,Rock,bird
420 2,Magpie,Shrub,bird
420 2,Woodpigeon,Woodland,bird
420 2,Woodpigeon,Arable,bird
420 2,Woodpigeon,Shrub,bird
420 2,Tree_bumblebee,Woodland,insect
420 2,Tree_bumblebee,Built-Up,insect
420 2,Sycamore,Woodland,plant
420 2,Sycamore,Built-Up,plant
420 2,Bindweed,Built-Up,plant
420 2,Horsetail,Arable,plant
420 2,Yorkshire_fog,Grassland,plant
420 2,Yorkshire_fog,Grassland,plant
420 2,Buttercup_creeping,Grassland,plant
420 2,Buttercup_creeping,Grassland,plant
420 7,Goldfinch,Woodland,bird
420 7,Goldfinch,Built-Up,bird
420 7,Goldfinch,Arable,bird
420 7,Goldfinch,Grassland,bird
420 7,Goldfinch,Shrub,bird
420 7,Goldfinch,Wetlands,bird
420 7,Jackdaw,Built-Up,bird
420 7,Jackdaw,Arable,bird
420 7,Jackdaw,Woodland,bird
420 7,Jackdaw,Grassland,bird
420 7,Jackdaw,Rock,bird
420 7,Feral_pigeon,Built-Up,bird
420 7,Feral_pigeon,Rock,bird
420 7,Feral_pigeon,Arable,bird
420 7,Swift,Built-Up,bird
420 7,Swift,Arable,bird
420 7,Swift,Grassland,bird
420 7,Swift,Rock,bird
420 7,Swift,Shrub,bird
420 7,Swift,Wetlands,bird
420 7,Swift,Woodland,bird
420 7,Nettles,Grassland,plant
420 7,Nettles,Wetlands,plant
420 7,Nettles,Built-Up,plant
421 4,Blackbird,Woodland,bird
421 4,Blackbird,Built-Up,bird
421 4,Blackbird,Arable,bird
421 4,Blackbird,Grassland,bird
421 4,Blackbird,Shrub,bird
421 4,Blue_tit,Woodland,bird
421 4,Blue_tit,Arable,bird
421 4,Blue_tit,Built-Up,bird
421 4,Blue_tit,Shrub,bird
421 4,Magpie,Built-Up,bird
421 4,Magpie,Arable,bird
421 4,Magpie,Woodland,bird
421 4,Magpie,Grassland,bird
421 4,Magpie,Rock,bird
421 4,Magpie,Shrub,bird
421 4,Woodpigeon,Woodland,bird
421 4,Woodpigeon,Arable,bird
421 4,Woodpigeon,Shrub,bird
421 4,Sycamore,Woodland,plant
421 4,Sycamore,Built-Up,plant
421 4,Ivy,Woodland,plant
421 4,Wood_avens,Woodland,plant
421 1,Wren,Woodland,bird
421 1,Wren,Built-Up,bird
421 1,Wren,Shrub,bird
421 1,Goldfinch,Woodland,bird
421 1,Goldfinch,Built-Up,bird
421 1,Goldfinch,Arable,bird
421 1,Goldfinch,Grassland,bird
421 1,Goldfinch,Shrub,bird
421 1,Goldfinch,Wetlands,bird
421 1,Woodpigeon,Woodland,bird
421 1,Woodpigeon,Arable,bird
421 1,Woodpigeon,Shrub,bird
421 1,Oak,Woodland,plant
421 1,Ivy,Woodland,plant
421 1,Nettles,Grassland,plant
421 1,Nettles,Wetlands,plant
421 1,Nettles,Built-Up,plant
421 10,Song_thrush,Woodland,bird
421 10,Song_thrush,Built-Up,bird
421 10,Song_thrush,Arable,bird
421 10,Song_thrush,Shrub,bird
421 10,Blackcap,Woodland,bird
421 10,Blackcap,Built-Up,bird
421 10,Blackcap,Arable,bird
421 10,Blackcap,Shrub,bird
421 10,Great_tit,Woodland,bird
421 10,Great_tit,Arable,bird
421 10,Great_tit,Built-Up,bird
421 10,Great_tit,Grassland,bird
421 10,Great_tit,Shrub,bird
421 10,Crow,Built-Up,bird
421 10,Crow,Arable,bird
421 10,Crow,Woodland,bird
421 10,Crow,Grassland,bird
421 10,Crow,Rock,bird
421 10,Crow,Shrub,bird
421 10,Crow,Wetlands,bird
421 10,Woodpigeon,Woodland,bird
421 10,Woodpigeon,Arable,bird
421 10,Woodpigeon,Shrub,bird
421 10,Marmalade,Grassland,insect
421 10,Marmalade,Wetlands,insect
421 10,Marmalade,Arable,insect
421 10,Marmalade,Woodland,insect
421 10,Marmalade,Built-Up,insect
421 10,Oak,Woodland,plant
421 10,Ivy,Woodland,plant
421 2,Blackbird,Woodland,bird
